Date,SalesRep,Region,Product,Color,Units,Revenue,,,,,,,,,,,,
42647,Mike,East,Sunbell,Rainbow,4,95,,,,,,,,,,,,
42647,Jessica,East,Aspen,Red,2,51,,,,,,,,,,,,
42647,Adam,East,Bellen,Red,2,46.9,,,,,,,,,,,,
42647,Mike,South,Sunbell,Purple,2,51,,,,,,,,,,,,
42647,Nabil,West,Bellen,Red,3,90,,,,,,,,,,,,
42647,Adam,West,Sunbell,Blue,3,75,,,,,,,,,,,,
42647,Mike,West,Aspen,Blue,2,43,,,,,,,,,,,,
42647,Nabil,South,Doublers,Blue,3,70.5,,,,,,,,,,,,
42647,Mike,East,Sunbell,Red,1,26,,,,,,,,,,,,
42647,Nabil,West,Quad,Rainbow,3,105,,,,,,,,,,,,
42647,Julie,West,Carlota,Red,3,71.85,,,,,,,,,,,,
42647,Julie,West,Doublers,Rainbow,2,50,,,,,,,,,,,,
42647,Jessica,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
42647,Julie,West,Carlota,Purple,2,48.9,,,,,,,,,,,,
42647,Nicole,South,Carlota,Red,1,25.95,,,,,,,,,,,,
42647,Nicole,South,Doublers,Blue,1,80.95,,,,,,,,,,,,
42647,Julie,South,Bellen,Clear,1,32,,,,,,,,,,,,
42647,Nabil,South,Sunbell,Red,1,27,,,,,,,,,,,,
42647,Nabil,East,Sunbell,Clear,2,49,,,,,,,,,,,,
42647,Adam,East,Aspen,Red,2,51,,,,,,,,,,,,
42647,Nabil,East,Sunbell,Rainbow,2,51,,,,,,,,,,,,
42647,Nicole,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
42647,Adam,East,Sunshine,Rainbow,4,82.8,,,,,,,,,,,,
42647,Nabil,South,Carlota,Blue,2,48.9,,,,,,,,,,,,
42647,Mike,East,Carlota,Red,3,71.85,,,,,,,,,,,,
42647,Jessica,East,Doublers,Clear,2,162.9,,,,,,,,,,,,
42647,Jessica,West,Bellen,Purple,3,71.85,,,,,,,,,,,,
42647,Julie,West,Doublers,Rainbow,2,162.9,,,,,,,,,,,,
42647,Mike,East,Carlota,Clear,2,48.9,,,,,,,,,,,,
42647,Jessica,East,Bellen,Rainbow,1,24.95,,,,,,,,,,,,
42647,Nabil,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42647,Jessica,South,Carlota,Blue,1,25.95,,,,,,,,,,,,
42647,Nabil,West,Bellen,Rainbow,4,123,,,,,,,,,,,,
42647,Adam,East,Sunbell,Red,2,49,,,,,,,,,,,,
42647,Mike,East,Quad,Rainbow,2,67,,,,,,,,,,,,
42647,Nabil,West,Sunbell,Red,3,78,,,,,,,,,,,,
42647,Adam,West,Sunbell,Clear,3,75,,,,,,,,,,,,
42647,Mike,West,Aspen,Red,1,27,,,,,,,,,,,,
42647,Julie,West,Sunshine,Purple,3,62.85,,,,,,,,,,,,
42647,Nabil,West,Sunbell,Red,3,78,,,,,,,,,,,,
42647,Julie,West,Quad,Rainbow,1,37,,,,,,,,,,,,
42647,Mike,West,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42647,Jessica,West,Quad,Rainbow,2,69,,,,,,,,,,,,
42647,Jessica,West,Doublers,Blue,2,50,,,,,,,,,,,,
42647,Adam,West,Quad,Red,2,69,,,,,,,,,,,,
42647,Julie,West,Aspen,Red,1,23,,,,,,,,,,,,
42647,Nabil,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
42647,Mike,West,Sunshine,Red,1,22.95,,,,,,,,,,,,
42647,Adam,West,Aspen,Rainbow,3,75,,,,,,,,,,,,
42647,Julie,West,Aspen,Blue,1,27,,,,,,,,,,,,
42648,Julie,South,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42648,Nabil,East,Bellen,Red,3,68.85,,,,,,,,,,,,
42648,Julie,East,Bellen,Red,2,48.9,,,,,,,,,,,,
42648,Mike,East,Quad,Clear,1,35,,,,,,,,,,,,
42648,Mike,East,Sunbell,Blue,1,29.5,,,,,,,,,,,,
42648,Nabil,East,Carlota,Clear,1,24.95,,,,,,,,,,,,
42648,Julie,South,Bellen,Red,3,71.85,,,,,,,,,,,,
42648,Nabil,South,Bellen,Red,1,25.95,,,,,,,,,,,,
42648,Nicole,South,Aspen,Rainbow,4,99,,,,,,,,,,,,
42648,Nabil,South,Carlota,Clear,1,25.95,,,,,,,,,,,,
42648,Adam,East,Bellen,Blue,1,31,,,,,,,,,,,,
42648,Mike,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
42648,Jessica,West,Quad,Red,2,69,,,,,,,,,,,,
42648,Julie,West,Carlota,Rainbow,1,25.95,,,,,,,,,,,,
42648,Julie,South,Quad,Blue,2,69,,,,,,,,,,,,
42648,Nabil,West,Sunshine,Clear,11,211.45,,,,,,,,,,,,
42648,Nicole,West,Aspen,Blue,3,66,,,,,,,,,,,,
42648,Julie,West,Doublers,Rainbow,11,838.45,,,,,,,,,,,,
42648,Nicole,South,Sunbell,Rainbow,15,345,,,,,,,,,,,,
42648,Adam,South,Quad,Clear,3,57,,,,,,,,,,,,
42648,Mike,East,Aspen,Red,1,22,,,,,,,,,,,,
42648,Mike,West,Quad,Purple,3,105,,,,,,,,,,,,
42648,Julie,East,Quad,Rainbow,1,36,,,,,,,,,,,,
42648,Jessica,East,Bellen,Red,1,25.95,,,,,,,,,,,,
42648,Jessica,East,Sunshine,Purple,1,22.95,,,,,,,,,,,,
42648,Julie,East,Quad,Red,2,39,,,,,,,,,,,,
42648,Julie,East,Sunshine,Blue,3,62.85,,,,,,,,,,,,
42648,Julie,East,Aspen,Red,2,43,,,,,,,,,,,,
42648,Julie,East,Quad,Red,2,69,,,,,,,,,,,,
42648,Adam,East,Aspen,Blue,3,75,,,,,,,,,,,,
42648,Julie,East,Bellen,Clear,2,48.9,,,,,,,,,,,,
42648,Mike,East,Doublers,Red,1,25.5,,,,,,,,,,,,
42648,Nabil,South,Doublers,Blue,1,25.5,,,,,,,,,,,,
42648,Julie,West,Bellen,Red,2,48.9,,,,,,,,,,,,
42648,Mike,East,Sunbell,Red,2,58,,,,,,,,,,,,
42648,Nabil,East,Quad,Blue,1,36,,,,,,,,,,,,
42648,Mike,South,Aspen,Red,2,43,,,,,,,,,,,,
42648,Mike,South,Aspen,Rainbow,2,43,,,,,,,,,,,,
42648,Adam,West,Carlota,Blue,4,94.8,,,,,,,,,,,,
42648,Adam,South,Aspen,Rainbow,1,27,,,,,,,,,,,,
42648,Nabil,East,Quad,Clear,2,67,,,,,,,,,,,,
42648,Nabil,West,Carlota,Rainbow,4,94.8,,,,,,,,,,,,
42648,Nabil,South,Carlota,Red,3,71.85,,,,,,,,,,,,
42648,Nicole,West,Aspen,Rainbow,4,103,,,,,,,,,,,,
42648,Julie,East,Bellen,Red,3,68.85,,,,,,,,,,,,
42648,Julie,West,Bellen,Red,2,48.9,,,,,,,,,,,,
42648,Adam,West,Sunbell,Blue,21,481.8,,,,,,,,,,,,
42648,Julie,West,Aspen,Red,2,45,,,,,,,,,,,,
42648,Nicole,West,Aspen,Red,3,66,,,,,,,,,,,,
42648,Jessica,West,Sunshine,Purple,1,22.95,,,,,,,,,,,,
42648,Nicole,West,Carlota,Red,1,25.95,,,,,,,,,,,,
42648,Julie,West,Doublers,Clear,3,242.85,,,,,,,,,,,,
42648,Julie,West,Bellen,Purple,2,63,,,,,,,,,,,,
42648,Julie,South,Bellen,Clear,22,482.6,,,,,,,,,,,,
42648,Julie,South,Quad,Blue,3,57,,,,,,,,,,,,
42648,Jessica,West,Aspen,Purple,1,23,,,,,,,,,,,,
42648,Nabil,West,Doublers,Rainbow,1,26.5,,,,,,,,,,,,
42648,Adam,East,Bellen,Clear,1,24.95,,,,,,,,,,,,
42648,Jessica,West,Sunshine,Red,1,22.95,,,,,,,,,,,,
42648,Nabil,East,Bellen,Red,2,46.9,,,,,,,,,,,,
42648,Julie,East,Sunshine,Rainbow,3,59.85,,,,,,,,,,,,
42648,Nicole,West,Bellen,Purple,3,71.85,,,,,,,,,,,,
42648,Nabil,West,Quad,Rainbow,1,37,,,,,,,,,,,,
42648,Jessica,South,Quad,Blue,2,39,,,,,,,,,,,,
42648,Mike,East,Quad,Red,2,67,,,,,,,,,,,,
42648,Julie,West,Quad,Clear,3,105,,,,,,,,,,,,
42648,Jessica,South,Bellen,Clear,3,90,,,,,,,,,,,,
42648,Mike,West,Sunshine,Red,20,382,,,,,,,,,,,,
42648,Nicole,West,Bellen,Clear,21,460.8,,,,,,,,,,,,
42648,Adam,East,Aspen,Rainbow,2,41,,,,,,,,,,,,
42648,Mike,West,Quad,Purple,2,69,,,,,,,,,,,,
42648,Julie,West,Bellen,Blue,3,71.85,,,,,,,,,,,,
42649,Mike,East,Bellen,Red,1,24.95,,,,,,,,,,,,
42649,Mike,South,Doublers,Blue,1,26.5,,,,,,,,,,,,
42649,Mike,East,Quad,Blue,2,69,,,,,,,,,,,,
42649,Jessica,East,Quad,Red,2,69,,,,,,,,,,,,
42649,Adam,West,Sunshine,Rainbow,1,22.95,,,,,,,,,,,,
42649,Nicole,West,Aspen,Red,1,24,,,,,,,,,,,,
42649,Mike,West,Sunbell,Red,3,75,,,,,,,,,,,,
42649,Julie,West,Doublers,Blue,3,242.85,,,,,,,,,,,,
42649,Nicole,East,Quad,Clear,3,99,,,,,,,,,,,,
42649,Nabil,East,Carlota,Rainbow,4,90.8,,,,,,,,,,,,
42649,Jessica,South,Quad,Purple,2,69,,,,,,,,,,,,
42649,Julie,West,Quad,Rainbow,12,390.6,,,,,,,,,,,,
42649,Mike,South,Bellen,Red,2,48.9,,,,,,,,,,,,
42649,Mike,East,Sunbell,Blue,2,51,,,,,,,,,,,,
42649,Julie,South,Quad,Blue,2,69,,,,,,,,,,,,
42649,Julie,East,Quad,Blue,3,102,,,,,,,,,,,,
42649,Nabil,East,Bellen,Blue,2,48.9,,,,,,,,,,,,
42649,Mike,West,Bellen,Red,2,48.9,,,,,,,,,,,,
42649,Nicole,South,Aspen,Blue,2,51,,,,,,,,,,,,
42649,Adam,West,Bellen,Blue,2,63,,,,,,,,,,,,
42649,Julie,West,Bellen,Rainbow,3,93,,,,,,,,,,,,
42649,Nabil,South,Quad,Red,2,69,,,,,,,,,,,,
42649,Adam,West,Bellen,Clear,1,32,,,,,,,,,,,,
42649,Julie,West,Carlota,Red,2,48.9,,,,,,,,,,,,
42649,Adam,West,Carlota,Purple,1,25.95,,,,,,,,,,,,
42649,Nabil,West,Sunbell,Clear,1,30.5,,,,,,,,,,,,
42649,Mike,South,Sunbell,Red,1,27,,,,,,,,,,,,
42649,Mike,South,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42649,Mike,West,Carlota,Red,3,71.85,,,,,,,,,,,,
42649,Jessica,East,Bellen,Rainbow,2,46.9,,,,,,,,,,,,
42649,Julie,West,Doublers,Rainbow,2,50,,,,,,,,,,,,
42649,Nabil,East,Aspen,Blue,2,41,,,,,,,,,,,,
42649,Nabil,West,Sunshine,Blue,2,42.9,,,,,,,,,,,,
42649,Julie,West,Doublers,Red,1,26.5,,,,,,,,,,,,
42649,Nicole,West,Quad,Rainbow,1,22,,,,,,,,,,,,
42649,Julie,South,Carlota,Red,2,48.9,,,,,,,,,,,,
42649,Julie,West,Quad,Blue,1,37,,,,,,,,,,,,
42649,Mike,East,Bellen,Red,2,59,,,,,,,,,,,,
42649,Adam,East,Sunbell,Blue,1,29.5,,,,,,,,,,,,
42649,Jessica,South,Carlota,Red,1,25.95,,,,,,,,,,,,
42649,Jessica,West,Aspen,Red,1,27,,,,,,,,,,,,
42650,Nabil,South,Bellen,Red,4,123,,,,,,,,,,,,
42650,Jessica,East,Bellen,Rainbow,2,61,,,,,,,,,,,,
42650,Mike,East,Bellen,Rainbow,3,90,,,,,,,,,,,,
42650,Jessica,East,Doublers,Blue,2,162.9,,,,,,,,,,,,
42650,Nabil,South,Doublers,Clear,1,82.95,,,,,,,,,,,,
42650,Nicole,East,Bellen,Red,1,25.95,,,,,,,,,,,,
42650,Julie,South,Doublers,Blue,3,73.5,,,,,,,,,,,,
42650,Mike,East,Aspen,Rainbow,3,75,,,,,,,,,,,,
42650,Julie,East,Carlota,Purple,3,71.85,,,,,,,,,,,,
42650,Julie,South,Aspen,Rainbow,2,45,,,,,,,,,,,,
42650,Julie,East,Bellen,Red,1,24.95,,,,,,,,,,,,
42650,Mike,East,Sunshine,Red,1,22.95,,,,,,,,,,,,
42650,Mike,East,Quad,Blue,14,428.6,,,,,,,,,,,,
42650,Mike,West,Aspen,Blue,3,63,,,,,,,,,,,,
42650,Nicole,East,Doublers,Red,2,48,,,,,,,,,,,,
42650,Julie,South,Aspen,Rainbow,2,51,,,,,,,,,,,,
42650,Julie,West,Carlota,Blue,2,48.9,,,,,,,,,,,,
42650,Adam,West,Quad,Rainbow,2,71,,,,,,,,,,,,
42650,Julie,West,Sunshine,Red,3,62.85,,,,,,,,,,,,
42650,Nicole,South,Carlota,Red,2,48.9,,,,,,,,,,,,
42650,Jessica,West,Sunbell,Clear,2,53,,,,,,,,,,,,
42650,Nabil,West,Sunshine,Rainbow,3,62.85,,,,,,,,,,,,
42650,Adam,West,Doublers,Red,3,242.85,,,,,,,,,,,,
42650,Julie,West,Quad,Rainbow,2,71,,,,,,,,,,,,
42650,Julie,South,Bellen,Red,25,691.75,,,,,,,,,,,,
42650,Nicole,West,Sunbell,Red,3,78,,,,,,,,,,,,
42650,Nicole,West,Quad,Red,2,41,,,,,,,,,,,,
42650,Mike,West,Sunshine,Blue,1,22.95,,,,,,,,,,,,
42650,Julie,East,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
42650,Jessica,East,Bellen,Rainbow,1,25.95,,,,,,,,,,,,
42650,Nabil,South,Doublers,Red,2,158.9,,,,,,,,,,,,
42650,Julie,West,Quad,Red,2,41,,,,,,,,,,,,
42650,Mike,East,Aspen,Rainbow,1,26,,,,,,,,,,,,
42650,Nabil,South,Sunshine,Red,4,82.8,,,,,,,,,,,,
42650,Julie,South,Carlota,Purple,2,48.9,,,,,,,,,,,,
42650,Adam,East,Sunbell,Blue,2,49,,,,,,,,,,,,
42650,Mike,West,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
42650,Jessica,West,Quad,Blue,2,41,,,,,,,,,,,,
42650,Nabil,West,Bellen,Clear,3,71.85,,,,,,,,,,,,
42650,Adam,East,Quad,Blue,2,39,,,,,,,,,,,,
42650,Mike,West,Quad,Rainbow,2,69,,,,,,,,,,,,
42650,Jessica,West,Sunshine,Purple,2,42.9,,,,,,,,,,,,
42650,Mike,East,Bellen,Clear,2,46.9,,,,,,,,,,,,
42650,Adam,West,Carlota,Red,20,439,,,,,,,,,,,,
42650,Nabil,West,Bellen,Blue,2,48.9,,,,,,,,,,,,
42650,Jessica,West,Bellen,Rainbow,2,61,,,,,,,,,,,,
42650,Julie,East,Carlota,Clear,14,294.9,,,,,,,,,,,,
42650,Adam,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
42650,Mike,South,Sunshine,Rainbow,4,82.8,,,,,,,,,,,,
42650,Adam,West,Aspen,Clear,2,45,,,,,,,,,,,,
42650,Nabil,West,Bellen,Rainbow,1,33,,,,,,,,,,,,
42650,Nabil,West,Bellen,Blue,2,48.9,,,,,,,,,,,,
42650,Adam,East,Bellen,Red,3,68.85,,,,,,,,,,,,
42650,Mike,East,Aspen,Clear,2,41,,,,,,,,,,,,
42650,Julie,West,Bellen,Blue,1,25.95,,,,,,,,,,,,
42650,Nabil,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
42650,Nabil,West,Sunshine,Blue,3,62.85,,,,,,,,,,,,
42650,Mike,South,Quad,Clear,23,724.05,,,,,,,,,,,,
42650,Julie,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42651,Jessica,East,Quad,Red,3,102,,,,,,,,,,,,
42651,Julie,South,Sunbell,Red,3,78,,,,,,,,,,,,
42651,Julie,South,Aspen,Red,10,203,,,,,,,,,,,,
42651,Nabil,South,Doublers,Clear,2,162.9,,,,,,,,,,,,
42651,Julie,South,Quad,Rainbow,3,102,,,,,,,,,,,,
42651,Mike,South,Bellen,Red,2,48.9,,,,,,,,,,,,
42651,Nabil,East,Bellen,Blue,3,90,,,,,,,,,,,,
42651,Mike,South,Carlota,Red,2,48.9,,,,,,,,,,,,
42651,Nabil,South,Quad,Rainbow,2,39,,,,,,,,,,,,
42651,Jessica,South,Quad,Red,3,102,,,,,,,,,,,,
42651,Julie,South,Bellen,Rainbow,4,94.8,,,,,,,,,,,,
42651,Julie,South,Bellen,Blue,1,25.95,,,,,,,,,,,,
42651,Mike,South,Carlota,Red,2,48.9,,,,,,,,,,,,
42651,Nicole,West,Aspen,Rainbow,3,78,,,,,,,,,,,,
42651,Jessica,West,Quad,Clear,2,69,,,,,,,,,,,,
42651,Julie,West,Doublers,Rainbow,2,162.9,,,,,,,,,,,,
42651,Mike,East,Aspen,Clear,1,22,,,,,,,,,,,,
42651,Jessica,West,Sunbell,Clear,2,53,,,,,,,,,,,,
42651,Nabil,West,Bellen,Blue,2,48.9,,,,,,,,,,,,
42651,Nicole,South,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42651,Nabil,West,Carlota,Blue,2,48.9,,,,,,,,,,,,
42651,Mike,West,Quad,Blue,2,69,,,,,,,,,,,,
42651,Adam,East,Bellen,Clear,1,31,,,,,,,,,,,,
42651,Julie,South,Quad,Rainbow,2,69,,,,,,,,,,,,
42651,Mike,East,Quad,Red,1,35,,,,,,,,,,,,
42651,Nabil,South,Bellen,Purple,2,48.9,,,,,,,,,,,,
42651,Jessica,South,Aspen,Red,1,27,,,,,,,,,,,,
42651,Nicole,West,Sunbell,Rainbow,3,78,,,,,,,,,,,,
42651,Julie,East,Carlota,Rainbow,1,24.95,,,,,,,,,,,,
42651,Nabil,South,Carlota,Red,2,48.9,,,,,,,,,,,,
42651,Julie,West,Carlota,Blue,1,25.95,,,,,,,,,,,,
42651,Mike,East,Quad,Red,2,69,,,,,,,,,,,,
42651,Adam,East,Doublers,Red,1,26.5,,,,,,,,,,,,
42651,Jessica,East,Sunshine,Rainbow,2,42.9,,,,,,,,,,,,
42651,Mike,East,Quad,Clear,1,36,,,,,,,,,,,,
42651,Nabil,South,Sunshine,Red,1,22.95,,,,,,,,,,,,
42651,Nicole,West,Quad,Blue,2,71,,,,,,,,,,,,
42651,Nicole,East,Sunbell,Clear,2,49,,,,,,,,,,,,
42651,Nicole,West,Sunbell,Purple,2,53,,,,,,,,,,,,
42651,Julie,East,Carlota,Red,1,25.95,,,,,,,,,,,,
42651,Julie,East,Bellen,Red,2,46.9,,,,,,,,,,,,
42651,Nicole,West,Quad,Red,2,41,,,,,,,,,,,,
42651,Nabil,West,Aspen,Blue,2,53,,,,,,,,,,,,
42651,Adam,East,Doublers,Rainbow,1,78.95,,,,,,,,,,,,
42651,Julie,West,Aspen,Clear,1,28,,,,,,,,,,,,
42651,Mike,South,Quad,Red,3,102,,,,,,,,,,,,
42651,Mike,South,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42651,Julie,South,Quad,Red,3,102,,,,,,,,,,,,
42651,Adam,East,Sunshine,Red,2,40.9,,,,,,,,,,,,
42651,Mike,East,Quad,Red,2,67,,,,,,,,,,,,
42651,Mike,East,Aspen,Purple,3,60,,,,,,,,,,,,
42651,Adam,East,Sunbell,Clear,2,56,,,,,,,,,,,,
42651,Julie,West,Aspen,Red,2,53,,,,,,,,,,,,
42651,Adam,West,Bellen,Blue,1,32,,,,,,,,,,,,
42651,Adam,East,Bellen,Rainbow,2,59,,,,,,,,,,,,
42651,Nicole,West,Bellen,Clear,2,48.9,,,,,,,,,,,,
42651,Mike,West,Sunbell,Clear,13,299.4,,,,,,,,,,,,
42651,Adam,West,Sunshine,Blue,1,22.95,,,,,,,,,,,,
42651,Nabil,West,Sunbell,Clear,2,51,,,,,,,,,,,,
42651,Julie,West,Carlota,Red,3,71.85,,,,,,,,,,,,
42651,Adam,East,Bellen,Rainbow,2,59,,,,,,,,,,,,
42651,Nicole,West,Aspen,Blue,2,45,,,,,,,,,,,,
42651,Mike,South,Quad,Blue,1,36,,,,,,,,,,,,
42651,Mike,East,Carlota,Rainbow,2,46.9,,,,,,,,,,,,
42651,Jessica,South,Bellen,Rainbow,2,61,,,,,,,,,,,,
42651,Julie,South,Quad,Rainbow,1,36,,,,,,,,,,,,
42652,Adam,East,Bellen,Rainbow,3,87,,,,,,,,,,,,
42652,Jessica,East,Bellen,Rainbow,2,48.9,,,,,,,,,,,,
42652,Jessica,South,Bellen,Clear,2,63,,,,,,,,,,,,
42652,Julie,South,Sunshine,Blue,3,62.85,,,,,,,,,,,,
42652,Adam,East,Aspen,Blue,2,51,,,,,,,,,,,,
42652,Nabil,South,Doublers,Red,2,48,,,,,,,,,,,,
42652,Nicole,South,Bellen,Rainbow,1,32,,,,,,,,,,,,
42652,Julie,South,Aspen,Rainbow,2,53,,,,,,,,,,,,
42652,Adam,East,Bellen,Rainbow,1,32,,,,,,,,,,,,
42652,Jessica,South,Carlota,Red,2,48.9,,,,,,,,,,,,
42652,Nicole,South,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42652,Mike,East,Aspen,Red,12,231,,,,,,,,,,,,
42652,Nabil,South,Bellen,Rainbow,1,25.95,,,,,,,,,,,,
42652,Mike,South,Aspen,Rainbow,3,63,,,,,,,,,,,,
42652,Mike,West,Carlota,Clear,3,71.85,,,,,,,,,,,,
42652,Nicole,South,Bellen,Red,1,25.95,,,,,,,,,,,,
42652,Julie,West,Sunbell,Blue,2,58,,,,,,,,,,,,
42652,Adam,East,Quad,Red,3,99,,,,,,,,,,,,
42652,Adam,West,Sunbell,Rainbow,1,27,,,,,,,,,,,,
42652,Julie,East,Doublers,Red,1,25.5,,,,,,,,,,,,
42652,Nabil,West,Sunshine,Red,1,22.95,,,,,,,,,,,,
42652,Jessica,West,Bellen,Red,2,48.9,,,,,,,,,,,,
42652,Jessica,West,Aspen,Clear,2,45,,,,,,,,,,,,
42652,Adam,West,Sunbell,Red,2,58,,,,,,,,,,,,
42652,Mike,East,Aspen,Purple,2,41,,,,,,,,,,,,
42652,Nabil,West,Sunbell,Rainbow,2,53,,,,,,,,,,,,
42652,Adam,West,Sunbell,Rainbow,2,58,,,,,,,,,,,,
42652,Jessica,West,Carlota,Purple,3,71.85,,,,,,,,,,,,
42652,Jessica,West,Carlota,Clear,2,48.9,,,,,,,,,,,,
42652,Mike,West,Quad,Red,3,102,,,,,,,,,,,,
42652,Mike,West,Aspen,Purple,3,63,,,,,,,,,,,,
42652,Nabil,West,Aspen,Blue,2,53,,,,,,,,,,,,
42652,Nabil,East,Sunshine,Red,25,453,,,,,,,,,,,,
42652,Mike,East,Carlota,Blue,1,25.95,,,,,,,,,,,,
42652,Julie,West,Bellen,Rainbow,2,63,,,,,,,,,,,,
42652,Mike,East,Sunbell,Red,2,51,,,,,,,,,,,,
42652,Julie,South,Sunshine,Clear,1,22.95,,,,,,,,,,,,
42652,Julie,East,Aspen,Rainbow,2,43,,,,,,,,,,,,
42652,Nabil,West,Sunbell,Clear,1,30.5,,,,,,,,,,,,
42652,Mike,East,Bellen,Blue,1,32,,,,,,,,,,,,
42652,Nicole,East,Sunshine,Red,2,42.9,,,,,,,,,,,,
42652,Mike,East,Carlota,Rainbow,3,71.85,,,,,,,,,,,,
42652,Nicole,West,Carlota,Rainbow,3,71.85,,,,,,,,,,,,
42652,Mike,East,Sunbell,Purple,2,51,,,,,,,,,,,,
42652,Mike,East,Doublers,Red,3,73.5,,,,,,,,,,,,
42652,Jessica,East,Quad,Blue,3,99,,,,,,,,,,,,
42652,Julie,East,Quad,Purple,17,535.95,,,,,,,,,,,,
42652,Jessica,West,Aspen,Purple,1,28,,,,,,,,,,,,
42652,Jessica,South,Quad,Blue,2,39,,,,,,,,,,,,
42652,Nicole,West,Quad,Clear,2,71,,,,,,,,,,,,
42652,Mike,West,Sunshine,Purple,2,42.9,,,,,,,,,,,,
42652,Mike,East,Carlota,Rainbow,1,24.95,,,,,,,,,,,,
42652,Nicole,South,Quad,Rainbow,1,36,,,,,,,,,,,,
42652,Jessica,West,Sunbell,Blue,1,27,,,,,,,,,,,,
42652,Mike,West,Sunshine,Red,3,62.85,,,,,,,,,,,,
42652,Adam,West,Aspen,Rainbow,3,63,,,,,,,,,,,,
42652,Nabil,West,Bellen,Purple,3,71.85,,,,,,,,,,,,
42652,Jessica,East,Sunbell,Clear,3,72,,,,,,,,,,,,
42652,Mike,South,Sunbell,Clear,1,27,,,,,,,,,,,,
42652,Julie,West,Bellen,Rainbow,3,71.85,,,,,,,,,,,,
42652,Mike,East,Bellen,Red,3,68.85,,,,,,,,,,,,
42652,Jessica,West,Quad,Clear,2,69,,,,,,,,,,,,
42652,Jessica,West,Sunbell,Red,1,28,,,,,,,,,,,,
42652,Julie,West,Sunshine,Red,3,62.85,,,,,,,,,,,,
42653,Jessica,South,Carlota,Red,2,48.9,,,,,,,,,,,,
42653,Jessica,South,Aspen,Blue,3,78,,,,,,,,,,,,
42653,Mike,East,Quad,Clear,3,102,,,,,,,,,,,,
42653,Adam,East,Quad,Clear,3,102,,,,,,,,,,,,
42653,Nabil,East,Quad,Rainbow,3,102,,,,,,,,,,,,
42653,Jessica,East,Quad,Purple,1,36,,,,,,,,,,,,
42653,Mike,South,Carlota,Clear,10,232.5,,,,,,,,,,,,
42653,Nicole,South,Quad,Blue,19,598.65,,,,,,,,,,,,
42653,Nabil,South,Sunbell,Blue,1,29.5,,,,,,,,,,,,
42653,Nabil,East,Aspen,Purple,1,22,,,,,,,,,,,,
42653,Adam,West,Sunbell,Rainbow,3,75,,,,,,,,,,,,
42653,Jessica,South,Sunshine,Blue,3,62.85,,,,,,,,,,,,
42653,Julie,West,Bellen,Rainbow,1,25.95,,,,,,,,,,,,
42653,Nabil,West,Quad,Red,2,71,,,,,,,,,,,,
42653,Jessica,West,Sunshine,Purple,2,42.9,,,,,,,,,,,,
42653,Nicole,West,Bellen,Red,8,186.6,,,,,,,,,,,,
42653,Mike,South,Carlota,Rainbow,2,48.9,,,,,,,,,,,,
42653,Mike,East,Aspen,Purple,1,22,,,,,,,,,,,,
42653,Adam,West,Aspen,Red,2,45,,,,,,,,,,,,
42653,Nicole,West,Quad,Clear,3,105,,,,,,,,,,,,
42653,Nicole,East,Doublers,Blue,2,48,,,,,,,,,,,,
42653,Julie,West,Sunshine,Clear,2,42.9,,,,,,,,,,,,
42653,Jessica,West,Sunbell,Clear,1,27,,,,,,,,,,,,
42653,Nicole,East,Sunbell,Red,2,51,,,,,,,,,,,,
42653,Jessica,South,Sunbell,Clear,2,56,,,,,,,,,,,,
42653,Nabil,West,Carlota,Red,24,526.2,,,,,,,,,,,,
42653,Nicole,South,Carlota,Blue,2,48.9,,,,,,,,,,,,
42653,Julie,South,Quad,Rainbow,16,504.6,,,,,,,,,,,,
42653,Mike,East,Quad,Blue,2,69,,,,,,,,,,,,
42653,Adam,East,Doublers,Red,3,70.5,,,,,,,,,,,,
42653,Mike,South,Bellen,Red,2,48.9,,,,,,,,,,,,
42653,Nicole,East,Carlota,Purple,3,68.85,,,,,,,,,,,,
42653,Nabil,South,Quad,Red,2,39,,,,,,,,,,,,
42653,Mike,East,Bellen,Blue,1,31,,,,,,,,,,,,
42653,Adam,East,Carlota,Rainbow,4,90.8,,,,,,,,,,,,
42653,Mike,East,Sunshine,Clear,2,40.9,,,,,,,,,,,,
42653,Adam,South,Quad,Red,2,69,,,,,,,,,,,,
42653,Nabil,South,Sunbell,Clear,4,99,,,,,,,,,,,,
42653,Julie,West,Sunshine,Purple,3,62.85,,,,,,,,,,,,
42653,Jessica,East,Sunbell,Clear,2,49,,,,,,,,,,,,
